path,sha256,unit,run_id,run_manifest,recorded_status,recorded_verdict,findings,findings_status,findings_verdict,ownership_basis
results/annual/U11R02-v01/day_344_hourly.csv,56b7af1f4829108f0b256dcba0ae2ba57b792fc10136331094016b836e91a43a,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_345_cbc.log,c26de21df07c5fb97a9dafa14f2b7dcb922fe4cca5a9539d685ba260cb92c2d3,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_345_hourly.csv,46fd99a924bc5394431fde0f58e4d7e946d24e62ce5bc315e12aa971f1a12a64,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_346_cbc.log,32f3d910257815eef651b3c88c4fea9427d7433342d6e6174832cde24f512671,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_346_hourly.csv,c5ad9f18d779e3051d91f7f01245bd6a7b8a0430805a5d2b3a76e0bdfbea5504,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_347_cbc.log,b34a05d96806bf51686115ee7a77d1b6ec9f6238d6196dd76d02e8c5dcbe5418,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_347_hourly.csv,0742e37d44064cf26b5326aa4e28790feb004896bf7014c79707f0c645f46a80,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_348_cbc.log,1aa549ae8aebe105d26ee770837595eeb6d6e3dbb65f9f67638f2ce14f4551ac,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_348_hourly.csv,77683f824702a4dd33a85c473d381322268a65a9d2999090085707c3b0a7f19a,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_349_cbc.log,f3ae480ac6ed4b2bbf8a0dbf9ff66cdc81bc951ada4314c562342841bfd138fe,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_349_hourly.csv,ea5173d8a5b3ca1ee29e64a386034c2a1e47538bbc821ed0127f214812576c02,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_350_cbc.log,939a7016a6fdff2a0229a5664e88dab272a191f943cc2a44615c3da04b029c2e,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_350_hourly.csv,530cbc7703048ab27d2a0c084698e16983ccf4ce36f61a151a10097a087d20d7,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_351_cbc.log,60128d5e2f478a17e4c071cd70e065044bdbfda5e339c5e0d478d19ad70a9b16,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_351_hourly.csv,a57b81a15353264889e66fece530ad6cba1d60ab327c1c6e7158211e0a2bd983,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_352_cbc.log,42c7767de9978ef8e220dd483ee02aad12802b0149872bedc188a34067e88c33,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_352_hourly.csv,5e2e1f6ddb4b62da975aedfe7411db3f35e0796db32f165e6e186ac026c55c7f,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_353_cbc.log,121ea3eead2ec3156e4d48a8042fef731a26383875527fcd53a52d7eb9752ced,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_353_hourly.csv,9f676a07f7fc1c21b5def5189c6eef55e4bf1f8a700cc9ed2b7d2702da90fa0b,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_354_cbc.log,b924e7fdd1d328b004d1863d067cceededeca0555190700815f87aebf65dbfe9,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_354_hourly.csv,90267546b2edc82231303ed78f8c5ddc025c3fafee08f7011383dae17d012b3e,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_355_cbc.log,1d81f04321fb7bc0a53e86bd133ea418ea6b5eecbd8c5588bd8c57b310330302,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_355_hourly.csv,5605606a20d3030dab81adcad0ced9d49524bb58c597786f83367be6b9c5f1ca,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_356_cbc.log,dcf98ad41172984474182cc7b97072dec8f35a6c042181dd32531a3a9459c572,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_356_hourly.csv,98f15564dbfbdeea6ef04dfa899b4a781f10c2b90d85fb7fb26c6a010bdf6b95,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_357_cbc.log,589c36084a3b95d400d7dd02121a63444a41486d8ea72bea960e3692ad32fc4a,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_357_hourly.csv,13cc68ebddead87984335a7b837cccf6de6156773da6a62fabf8a4eeaa307c20,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_358_cbc.log,c7fbd994ae87fc206d3a8ac9fd250f508a10a6cf214c885c806c6cb4bb1e7d2b,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_358_hourly.csv,9119a6875c2b672c856120580108a0031a3d0adad223eaa4afd1eba580dfa04e,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_359_cbc.log,94835ea7e0dc4e23914608b92ac15009bc4d3390796477aa6cbb17db88461427,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_359_hourly.csv,86a9286066d13e47663dd501f8c9c43daff2fcf1f0f2bd345028fd7f14ee7a32,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_360_cbc.log,67790830a7e1562667bea2f525e20ceab9e4bdc27321e9ba2e50dd496019cf88,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_360_hourly.csv,a4e033da06a46bc2b18dbfd3dbbb1a60e378251fbe9bbf127dfd70efddb5de7d,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_361_cbc.log,551dcc44ecef284cabdac222a1730f416689ecaa9f39b1c9b4862c6492c7ee7d,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_361_hourly.csv,9205fa219318ba8db8e7b0563184533d0a29f86a2872f33722610bcd4bbf0952,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_362_cbc.log,bf6ee8fcaa5d1926535b8e8da5db6e03cc5b2c3e6830f25c4f7dc642468300af,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_362_hourly.csv,97e925501a606c63e0bae87f979edc058682fb33708f7ef99d58aa38500b4d0b,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_363_cbc.log,79ea376917aad496d0e88c9f756065ff1d41629e32609aa0a06081cf616bed98,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_363_hourly.csv,4ad3398b527c76ddebce9653c127c21079c2b36003961ecff4935b0d266b353b,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_364_cbc.log,9a9ec5a7f44ed2fba4dc53e81d413a8368e64299be95f8320cd7b1bbd32c2d0f,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/day_364_hourly.csv,1cfdbec8a8c8df6451f9cd970c72c632a6e79ab64b0b9cb8e780623a425bce27,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/full_annual.csv,1287277cc7e3d1b36bfee8d1f0dee75f16a1e0b8bdab4f0a17a2c9f55082ffc5,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/input_8760h.csv,a0f74f241e231b26561299171b018d07c8adab7d87a39c4f738bab128d16fab1,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/run_manifest.json,f0d17503db939587cdb1e90844e7dc8b27f719cf56ed8a35456445f18f114b14,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual/U11R02-v01/solar_cap_events.csv,17bb0b98557634041fdf23308a781847c73ac25d52a32034eea092027ae03b40,U11R02,U11R02-v01,results/annual/U11R02-v01/run_manifest.json,complete,inconclusive,instructions/studies/U11R02-annual-coherent/findings.md,complete,inconclusive,nearest_run_manifest
results/annual_independent_audit_v02.json,d1a493e2de3f10b17dd7f47be63a9df282bd6ffe4f805a43abbaace69cd342bc,,,,,,,,,unassigned
results/artifact_audit_v02.json,ae8bbc7ba2cbe5982a6e8653f41d0491ac193d91cb3027fc7a8545c049055710,,,,,,,,,unassigned
results/artifact_audit_v03.json,4afac010694925a900404b2fa519423bc4e8fbb8ee07f1947abb3beac96bc075,,,,,,,,,unassigned
results/baseline/U00-T1-v01/baseline_manifest.json,6d122c6e436dbf8fba89a11a154edef022b44e6440221debf608b34bf37fe705,,,,,,,,,unassigned
results/baseline/U00-T1-v01/environment.json,d78ab80fc774e3489ab4917685a5af977fb9c901cd548d6f79df78e915d6207f,,,,,,,,,unassigned
results/baseline/U00-T1-v01/failure.json,c193f0afae1caaf9d535a24023818c9ae92762d03fa2b20bc321aed4d87aee6f,,,,,,,,,unassigned
results/capacity_sensitivity/E0_P0_hourly.csv,9f347913f045bc7eb5236cdbc2b468f22285509f0a8987cce68b94bd8a1de8db,U04,,results/capacity_sensitivity/run_manifest.json,,,instructions/studies/U04-capacity-sensitivity/findings.md,complete（历史基线）,基线证据（判据事后整理，不进入 claims）,result_group
results/capacity_sensitivity/E20_P20_hourly.csv,b44e65f8eabdb629133b3906679cac1f03b2673af88dfbc3ca32ec96d03f5f3a,U04,,results/capacity_sensitivity/run_manifest.json,,,instructions/studies/U04-capacity-sensitivity/findings.md,complete（历史基线）,基线证据（判据事后整理，不进入 claims）,result_group
results/capacity_sensitivity/E40_P20_hourly.csv,010a6cf862fca25da1f86cabc35dd90ead7f3b498bcc09eab5471bebbe4b26f5,U04,,results/capacity_sensitivity/run_manifest.json,,,instructions/studies/U04-capacity-sensitivity/findings.md,complete（历史基线）,基线证据（判据事后整理，不进入 claims）,result_group
results/capacity_sensitivity/E60_P20_hourly.csv,8413763f2fc4dc09e78c44afb9c21dcfc9ad3e31149d59ad637e8a24b0900de0,U04,,results/capacity_sensitivity/run_manifest.json,,,instructions/studies/U04-capacity-sensitivity/findings.md,complete（历史基线）,基线证据（判据事后整理，不进入 claims）,result_group
results/capacity_sensitivity/E80_P20_hourly.csv,7248363ec123e3297132eb32b76e4ae3cc017e6537dbb2e64235b80f2d535a62,U04,,results/capacity_sensitivity/run_manifest.json,,,instructions/studies/U04-capacity-sensitivity/findings.md,complete（历史基线）,基线证据（判据事后整理，不进入 claims）,result_group
results/capacity_sensitivity/marginal_changes.csv,24e9d90f698d7a4ab9d1308e98e11222f3d50ba596bb2df938311573b0e0178e,U04,,results/capacity_sensitivity/run_manifest.json,,,instructions/studies/U04-capacity-sensitivity/findings.md,complete（历史基线）,基线证据（判据事后整理，不进入 claims）,result_group
results/capacity_sensitivity/run_manifest.json,1189bbf8ae6c0dece1fff285b2be423b921450ede3db350270103aa8a5aa9577,U04,,results/capacity_sensitivity/run_manifest.json,,,instructions/studies/U04-capacity-sensitivity/findings.md,complete（历史基线）,基线证据（判据事后整理，不进入 claims）,result_group
results/capacity_sensitivity/summary.csv,c01da1c6ee086dac2a99ce050bbf0fa055e3b046bf8009be3569fd588dbdcc36,U04,,results/capacity_sensitivity/run_manifest.json,,,instructions/studies/U04-capacity-sensitivity/findings.md,complete（历史基线）,基线证据（判据事后整理，不进入 claims）,result_group
results/economics/E0_P0_hourly.csv,4f1a97607a7c6b9e819b1fecb2c4d326c4cf0f9396bea6b14392805a9057f144,U05,,results/economics/run_manifest.json,,,instructions/studies/U05-economics-rule/findings.md,complete（历史基线）,基线证据（判据事后整理，不进入 claims）,result_group
results/economics/E20_P20_hourly.csv,165a6e0acebc974635ca0cadd5ae5c363f18e91cbb633db5e66d1c29d0f10717,U05,,results/economics/run_manifest.json,,,instructions/studies/U05-economics-rule/findings.md,complete（历史基线）,基线证据（判据事后整理，不进入 claims）,result_group
results/economics/E40_P20_hourly.csv,dc1b71e5451df4539d1b1ff06af5f126c0497a81564cdfab074758c9a8214d3b,U05,,results/economics/run_manifest.json,,,instructions/studies/U05-economics-rule/findings.md,complete（历史基线）,基线证据（判据事后整理，不进入 claims）,result_group
results/economics/E60_P20_hourly.csv,73b607eea176b80e96aafdc67bd97631b5ff8fbacadd02495da68d76ff8c3d3a,U05,,results/economics/run_manifest.json,,,instructions/studies/U05-economics-rule/findings.md,complete（历史基线）,基线证据（判据事后整理，不进入 claims）,result_group
results/economics/E80_P20_hourly.csv,91659d5acffc86a0ac0a42de150f328877b2b1815ce1cf78f303280067c3e4bf,U05,,results/economics/run_manifest.json,,,instructions/studies/U05-economics-rule/findings.md,complete（历史基线）,基线证据（判据事后整理，不进入 claims）,result_group
results/economics/dispatch_summary.csv,3cd6ef4059983037ed62aba71ad312f274440d5740a9ae376012682e0fb9266d,U05,,results/economics/run_manifest.json,,,instructions/studies/U05-economics-rule/findings.md,complete（历史基线）,基线证据（判据事后整理，不进入 claims）,result_group
results/economics/run_manifest.json,39163432018dc7edd64d4b474f19ce6cfefc4842f70a9e7cb1d3dac2da8733cb,U05,,results/economics/run_manifest.json,,,instructions/studies/U05-economics-rule/findings.md,complete（历史基线）,基线证据（判据事后整理，不进入 claims）,result_group
results/economics/summary.csv,117fb5d4341403797729029c23e538a582be9eb36f9bd4ab3bc67219fe343385,U05,,results/economics/run_manifest.json,,,instructions/studies/U05-economics-rule/findings.md,complete（历史基线）,基线证据（判据事后整理，不进入 claims）,result_group
results/ga/U12R01-v01/run_manifest.json,7671e40a922111c82d67434d30770e9cf35826fc65437555bc062a56ff776ce6,U12R01,U12R01-v01,results/ga/U12R01-v01/run_manifest.json,complete,inconclusive,instructions/studies/U12R01-ga-baseline/findings.md,complete,inconclusive,nearest_run_manifest
results/ga/U12R01-v01/seed2026_convergence.csv,71678400abc49236ee849d970129b3aba6c5c2cda49e6b47ffa0077a8ecae4c9,U12R01,U12R01-v01,results/ga/U12R01-v01/run_manifest.json,complete,inconclusive,instructions/studies/U12R01-ga-baseline/findings.md,complete,inconclusive,nearest_run_manifest
results/ga/U12R01-v01/seed2026_eval0001_cbc.log,a16d0737993c1833d635b9d5dbfac9d42e39eed2eb33cf46f394d9a71558c5b1,U12R01,U12R01-v01,results/ga/U12R01-v01/run_manifest.json,complete,inconclusive,instructions/studies/U12R01-ga-baseline/findings.md,complete,inconclusive,nearest_run_manifest
results/ga/U12R01-v01/seed2026_eval0001_hourly.csv,0bd8f2fba8da80d22ef67f411083a0586bc12b21285148e39ce348f6ad3057c1,U12R01,U12R01-v01,results/ga/U12R01-v01/run_manifest.json,complete,inconclusive,instructions/studies/U12R01-ga-baseline/findings.md,complete,inconclusive,nearest_run_manifest
results/ga/U12R01-v01/seed2026_eval0002_cbc.log,12e6020da947cc194cb77ce0007c72a28718b4242a02d13909545dea57a0cb6f,U12R01,U12R01-v01,results/ga/U12R01-v01/run_manifest.json,complete,inconclusive,instructions/studies/U12R01-ga-baseline/findings.md,complete,inconclusive,nearest_run_manifest
results/ga/U12R01-v01/seed2026_eval0002_hourly.csv,e087cc4a1bbb19eecb21802c562a03da31314042e028704f2a32a2db20e0c9bd,U12R01,U12R01-v01,results/ga/U12R01-v01/run_manifest.json,complete,inconclusive,instructions/studies/U12R01-ga-baseline/findings.md,complete,inconclusive,nearest_run_manifest
results/ga/U12R01-v01/seed2026_eval0003_cbc.log,20a4ed609d49188c0ffcbdf91b1b2baa987f8abc59ee8343e867da6328f9289d,U12R01,U12R01-v01,results/ga/U12R01-v01/run_manifest.json,complete,inconclusive,instructions/studies/U12R01-ga-baseline/findings.md,complete,inconclusive,nearest_run_manifest
results/ga/U12R01-v01/seed2026_eval0003_hourly.csv,4caef832e665818f2aaae6f9139a5d95d0b432beeabbd11fce6bbb0bacc66cf6,U12R01,U12R01-v01,results/ga/U12R01-v01/run_manifest.json,complete,inconclusive,instructions/studies/U12R01-ga-baseline/findings.md,complete,inconclusive,nearest_run_manifest
results/ga/U12R01-v01/seed2026_eval0004_cbc.log,e906d3d18422ccef8d541337b368717b52953d43a95babcd68b0c5b701b783ce,U12R01,U12R01-v01,results/ga/U12R01-v01/run_manifest.json,complete,inconclusive,instructions/studies/U12R01-ga-baseline/findings.md,complete,inconclusive,nearest_run_manifest
results/ga/U12R01-v01/seed2026_eval0004_hourly.csv,b9c055857955d9b93348209b439e54ef95351f3a81dc8ba8bd968e07dd683c70,U12R01,U12R01-v01,results/ga/U12R01-v01/run_manifest.json,complete,inconclusive,instructions/studies/U12R01-ga-baseline/findings.md,complete,inconclusive,nearest_run_manifest
results/ga/U12R01-v01/seed2026_eval0005_cbc.log,f1eb849491345c79102ca38e2b8cb6e092fdccce571316db45f71c9ecaad04ac,U12R01,U12R01-v01,results/ga/U12R01-v01/run_manifest.json,complete,inconclusive,instructions/studies/U12R01-ga-baseline/findings.md,complete,inconclusive,nearest_run_manifest
results/ga/U12R01-v01/seed2026_eval0005_hourly.csv,496abf8ce46fbfbf44997e077b767cc85dfa1402b322b0a65823b192dc8b5832,U12R01,U12R01-v01,results/ga/U12R01-v01/run_manifest.json,complete,inconclusive,instructions/studies/U12R01-ga-baseline/findings.md,complete,inconclusive,nearest_run_manifest
results/ga/U12R01-v01/seed2026_eval0006_cbc.log,13230ac6553885983525300257eace6e71b48e161e85d82356cb2113ef4f86a0,U12R01,U12R01-v01,results/ga/U12R01-v01/run_manifest.json,complete,inconclusive,instructions/studies/U12R01-ga-baseline/findings.md,complete,inconclusive,nearest_run_manifest
results/ga/U12R01-v01/seed2026_eval0006_hourly.csv,8830300648b402802cd118cfd822fbca2e62227c73d288d86cce4868cbb62620,U12R01,U12R01-v01,results/ga/U12R01-v01/run_manifest.json,complete,inconclusive,instructions/studies/U12R01-ga-baseline/findings.md,complete,inconclusive,nearest_run_manifest
results/ga/U12R01-v01/seed2026_eval0007_cbc.log,2c4ca014c0503242de1a6f65ce76e3d1fbd4086852444a04ac29d15fe06d4046,U12R01,U12R01-v01,results/ga/U12R01-v01/run_manifest.json,complete,inconclusive,instructions/studies/U12R01-ga-baseline/findings.md,complete,inconclusive,nearest_run_manifest
results/ga/U12R01-v01/seed2026_eval0007_hourly.csv,e62af20b04c79061e5a7dbd3bc126c6dcabc41f3a9b46076d091bb5aaea99ae2,U12R01,U12R01-v01,results/ga/U12R01-v01/run_manifest.json,complete,inconclusive,instructions/studies/U12R01-ga-baseline/findings.md,complete,inconclusive,nearest_run_manifest
results/ga/U12R01-v01/seed2026_eval0008_cbc.log,dca63e809acb1bf9885f8abb0dfbb144914167f15c42c9f798e18db0916fb85c,U12R01,U12R01-v01,results/ga/U12R01-v01/run_manifest.json,complete,inconclusive,instructions/studies/U12R01-ga-baseline/findings.md,complete,inconclusive,nearest_run_manifest
results/ga/U12R01-v01/seed2026_eval0008_hourly.csv,35b90c9fce382f00db7a6f2414aefb3d62d0a92d17d9db8bd1c4fbbdd8d15ebe,U12R01,U12R01-v01,results/ga/U12R01-v01/run_manifest.json,complete,inconclusive,instructions/studies/U12R01-ga-baseline/findings.md,complete,inconclusive,nearest_run_manifest
results/ga/U12R01-v01/seed2026_eval0009_cbc.log,4731e4e5d01bab654d65caa40c57c9131de92f0879434ec1d676225215328f65,U12R01,U12R01-v01,results/ga/U12R01-v01/run_manifest.json,complete,inconclusive,instructions/studies/U12R01-ga-baseline/findings.md,complete,inconclusive,nearest_run_manifest
results/ga/U12R01-v01/seed2026_eval0009_hourly.csv,9df40cfc90705890df93e9b93653e8e67bc9a468ae48a2ebed534fd3f3bfa492,U12R01,U12R01-v01,results/ga/U12R01-v01/run_manifest.json,complete,inconclusive,instructions/studies/U12R01-ga-baseline/findings.md,complete,inconclusive,nearest_run_manifest
results/ga/U12R01-v01/seed2026_eval0010_cbc.log,b81c6247ec0170560dc25f57523e7be9384ad7a9b1b1937bc34852ccac3511c7,U12R01,U12R01-v01,results/ga/U12R01-v01/run_manifest.json,complete,inconclusive,instructions/studies/U12R01-ga-baseline/findings.md,complete,inconclusive,nearest_run_manifest
results/ga/U12R01-v01/seed2026_eval0010_hourly.csv,a40b71c6a061dc13bae3b2e81e2864c7ae52140cd55f15e00456b2aa126ba015,U12R01,U12R01-v01,results/ga/U12R01-v01/run_manifest.json,complete,inconclusive,instructions/studies/U12R01-ga-baseline/findings.md,complete,inconclusive,nearest_run_manifest
results/ga/U12R01-v01/seed2026_eval0011_cbc.log,a5a717a83ea3af9e81cd9144caeb9d681441ca9300dbc1aab8a845222993d7ca,U12R01,U12R01-v01,results/ga/U12R01-v01/run_manifest.json,complete,inconclusive,instructions/studies/U12R01-ga-baseline/findings.md,complete,inconclusive,nearest_run_manifest
results/ga/U12R01-v01/seed2026_eval0011_hourly.csv,5282408813e5bb4c452139954a46a86deadedde8618d0b2100dc63d347e7fe9e,U12R01,U12R01-v01,results/ga/U12R01-v01/run_manifest.json,complete,inconclusive,instructions/studies/U12R01-ga-baseline/findings.md,complete,inconclusive,nearest_run_manifest
results/ga/U12R01-v01/seed2026_eval0012_cbc.log,7f5eb9930b0e1af06a4ed59712edb004eebe6bc7ca8dc361ee81f2bc37ec30c4,U12R01,U12R01-v01,results/ga/U12R01-v01/run_manifest.json,complete,inconclusive,instructions/studies/U12R01-ga-baseline/findings.md,complete,inconclusive,nearest_run_manifest
results/ga/U12R01-v01/seed2026_eval0012_hourly.csv,8b855ec2824f330ac540bef10a447dbe47b08cda0168e92242711d8813d4c323,U12R01,U12R01-v01,results/ga/U12R01-v01/run_manifest.json,complete,inconclusive,instructions/studies/U12R01-ga-baseline/findings.md,complete,inconclusive,nearest_run_manifest
results/ga/U12R01-v01/seed2026_eval0013_cbc.log,7ab01d4eb9591b187f6f12388cb93b7da470a303a0da5a3c26305287092f43ab,U12R01,U12R01-v01,results/ga/U12R01-v01/run_manifest.json,complete,inconclusive,instructions/studies/U12R01-ga-baseline/findings.md,complete,inconclusive,nearest_run_manifest
